tipo,precio,indice,timestamp,tipo_mercado,indicadores_usados,rsi,adx,votes,sl,tp,ganancia,duracion
venta,1804.05,218,2025-05-06 02:11:00,desconocido,"['ADX', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1804.05)}]",60,25,3,1.0,2.0,1.7300000000000182,1.0
compra,1803.01,219,2025-05-06 02:12:00,desconocido,"['RSI', 'ADX', 'MACD_hist', 'ATR']",40,25,3,1.0,2.0,,
venta,1802.02,220,2025-05-06 02:13:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1802.02)}]",60,25,3,1.0,2.0,-0.9900000000000091,1.0
compra,1803.4,221,2025-05-06 02:14:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1801.98,222,2025-05-06 02:15:00,desconocido,"['ADX', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1801.98)}]",60,25,3,1.0,2.0,-1.4200000000000728,1.0
compra,1801.49,223,2025-05-06 02:16:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1801.6,224,2025-05-06 02:17:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1801.6)}]",60,25,3,1.0,2.0,0.10999999999989996,1.0
compra,1802.1,225,2025-05-06 02:18:00,desconocido,"['ADX', 'MACD_hist', 'ATR']",40,25,3,1.0,2.0,,
venta,1800.09,226,2025-05-06 02:19:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1800.09)}]",60,25,3,1.0,2.0,-2.009999999999991,1.0
compra,1796.73,227,2025-05-06 02:20:00,desconocido,"['RSI', 'ADX', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1794.02,228,2025-05-06 02:21:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1794.02)}]",60,25,3,1.0,2.0,-2.7100000000000364,1.0
compra,1796.97,229,2025-05-06 02:22:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1796.6,230,2025-05-06 02:23:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1796.6)}]",60,25,3,1.0,2.0,-0.37000000000011823,1.0
compra,1796.54,231,2025-05-06 02:24:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1795.54,232,2025-05-06 02:25:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1795.54)}]",60,25,3,1.0,2.0,-1.0,1.0
compra,1795.31,233,2025-05-06 02:26:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1798.2,235,2025-05-06 02:28:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1798.2)}]",60,25,3,1.0,2.0,2.8900000000001,2.0
compra,1796.62,236,2025-05-06 02:29:00,desconocido,"['RSI', 'ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1794.93,237,2025-05-06 02:30:00,desconocido,"['ADX', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1794.93)}]",60,25,3,1.0,2.0,-1.6899999999998272,1.0
compra,1796.61,238,2025-05-06 02:31:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1799.59,240,2025-05-06 02:33:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1799.59)}]",60,25,3,1.0,2.0,2.980000000000018,2.0
compra,1798.06,241,2025-05-06 02:34:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1797.96,242,2025-05-06 02:35:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1797.96)}]",60,25,3,1.0,2.0,-0.09999999999990905,1.0
compra,1797.22,243,2025-05-06 02:36:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1799.57,249,2025-05-06 02:42:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1799.57)}]",60,25,3,1.0,2.0,2.349999999999909,6.0
compra,1799.19,250,2025-05-06 02:43:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1798.69,251,2025-05-06 02:44:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1798.69)}]",60,25,3,1.0,2.0,-0.5,1.0
compra,1800.38,252,2025-05-06 02:45:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1802.7,255,2025-05-06 02:48:00,desconocido,"['RSI', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1802.7)}]",60,25,3,1.0,2.0,2.3199999999999363,3.0
compra,1803.6,256,2025-05-06 02:49:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1803.45,258,2025-05-06 02:51:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1803.45)}]",60,25,3,1.0,2.0,-0.14999999999986358,2.0
compra,1804.17,259,2025-05-06 02:52:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1803.9,260,2025-05-06 02:53:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1803.9)}]",60,25,3,1.0,2.0,-0.2699999999999818,1.0
compra,1802.56,261,2025-05-06 02:54:00,desconocido,"['ADX', 'MACD_hist', 'ATR']",40,25,3,1.0,2.0,,
venta,1802.57,262,2025-05-06 02:55:00,desconocido,"['ADX', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1802.57)}]",60,25,3,1.0,2.0,0.009999999999990905,1.0
compra,1803.93,263,2025-05-06 02:56:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1803.0,264,2025-05-06 02:57:00,desconocido,"['ADX', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1803.0)}]",60,25,3,1.0,2.0,-0.9300000000000637,1.0
compra,1802.6,265,2025-05-06 02:58:00,desconocido,"['ADX', 'MACD_hist', 'ATR']",40,25,3,1.0,2.0,,
venta,1803.63,266,2025-05-06 02:59:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1803.63)}]",60,25,3,1.0,2.0,1.0300000000002,1.0
compra,1803.71,267,2025-05-06 03:00:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1804.14,268,2025-05-06 03:01:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1804.14)}]",60,25,3,1.0,2.0,0.43000000000006366,1.0
compra,1803.6,269,2025-05-06 03:02:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1802.61,270,2025-05-06 03:03:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1802.61)}]",60,25,3,1.0,2.0,-0.9900000000000091,1.0
compra,1802.41,293,2025-05-06 03:26:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1803.42,294,2025-05-06 03:27:00,desconocido,"['RSI', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1803.42)}]",60,25,3,1.0,2.0,1.009999999999991,1.0
compra,1803.6,295,2025-05-06 03:28:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1803.79,296,2025-05-06 03:29:00,desconocido,"['RSI', 'BB_Upper', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1803.79)}]",60,25,3,1.0,2.0,0.19000000000005457,1.0
compra,1803.73,297,2025-05-06 03:30:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1804.56,298,2025-05-06 03:31:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1804.56)}]",60,25,3,1.0,2.0,0.8299999999999272,1.0
compra,1804.18,299,2025-05-06 03:32:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1805.15,300,2025-05-06 03:33:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1805.15)}]",60,25,3,1.0,2.0,0.9700000000000273,1.0
compra,1804.42,301,2025-05-06 03:34:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1804.9,302,2025-05-06 03:35:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1804.9)}]",60,25,3,1.0,2.0,0.4800000000000182,1.0
compra,1805.82,303,2025-05-06 03:36:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1804.8,304,2025-05-06 03:37:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1804.8)}]",60,25,3,1.0,2.0,-1.0199999999999818,1.0
compra,1806.0,305,2025-05-06 03:38:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1806.2,306,2025-05-06 03:39:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1806.2)}]",60,25,3,1.0,2.0,0.20000000000004547,1.0
compra,1806.44,307,2025-05-06 03:40:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1806.57,308,2025-05-06 03:41:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1806.57)}]",60,25,3,1.0,2.0,0.12999999999988177,1.0
compra,1807.05,309,2025-05-06 03:42:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1806.14,310,2025-05-06 03:43:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1806.14)}]",60,25,3,1.0,2.0,-0.9099999999998545,1.0
compra,1806.66,311,2025-05-06 03:44:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1805.3,312,2025-05-06 03:45:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1805.3)}]",60,25,3,1.0,2.0,-1.3600000000001273,1.0
compra,1804.04,336,2025-05-06 04:09:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1804.43,337,2025-05-06 04:10:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1804.43)}]",60,25,3,1.0,2.0,0.39000000000010004,1.0
compra,1805.89,343,2025-05-06 04:16:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1806.89,344,2025-05-06 04:17:00,desconocido,"[{'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1806.89)}]",60,25,3,1.0,2.0,1.0,1.0
compra,1807.28,345,2025-05-06 04:18:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1807.02,346,2025-05-06 04:19:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1807.02)}]",60,25,3,1.0,2.0,-0.2599999999999909,1.0
compra,1807.79,347,2025-05-06 04:20:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1808.1,348,2025-05-06 04:21:00,desconocido,"['RSI', 'BB_Upper', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1808.1)}]",60,25,3,1.0,2.0,0.30999999999994543,1.0
compra,1806.81,349,2025-05-06 04:22:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1807.21,350,2025-05-06 04:23:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1807.21)}]",60,25,3,1.0,2.0,0.40000000000009095,1.0
compra,1807.12,351,2025-05-06 04:24:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1806.49,352,2025-05-06 04:25:00,desconocido,"['Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1806.49)}]",60,25,3,1.0,2.0,-0.6299999999998818,1.0
compra,1808.25,359,2025-05-06 04:32:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1807.22,360,2025-05-06 04:33:00,desconocido,"['Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1807.22)}]",60,25,3,1.0,2.0,-1.0299999999999727,1.0
compra,1807.38,373,2025-05-06 04:46:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1806.44,374,2025-05-06 04:47:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1806.44)}]",60,25,3,1.0,2.0,-0.9400000000000546,1.0
compra,1806.5,375,2025-05-06 04:48:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1806.76,376,2025-05-06 04:49:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1806.76)}]",60,25,3,1.0,2.0,0.2599999999999909,1.0
compra,1807.52,377,2025-05-06 04:50:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1807.7,378,2025-05-06 04:51:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1807.7)}]",60,25,3,1.0,2.0,0.18000000000006366,1.0
compra,1807.1,379,2025-05-06 04:52:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1807.33,380,2025-05-06 04:53:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1807.33)}]",60,25,3,1.0,2.0,0.2300000000000182,1.0
compra,1807.16,381,2025-05-06 04:54:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1807.17,382,2025-05-06 04:55:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1807.17)}]",60,25,3,1.0,2.0,0.009999999999990905,1.0
compra,1805.21,391,2025-05-06 05:04:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1805.65,392,2025-05-06 05:05:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1805.65)}]",60,25,3,1.0,2.0,0.44000000000005457,1.0
compra,1804.42,393,2025-05-06 05:06:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1804.8,394,2025-05-06 05:07:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1804.8)}]",60,25,3,1.0,2.0,0.37999999999988177,1.0
compra,1803.44,403,2025-05-06 05:16:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1803.91,404,2025-05-06 05:17:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1803.91)}]",60,25,3,1.0,2.0,0.4700000000000273,1.0
compra,1802.4,408,2025-05-06 05:21:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1802.01,409,2025-05-06 05:22:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1802.01)}]",60,25,3,1.0,2.0,-0.39000000000010004,1.0
compra,1802.5,410,2025-05-06 05:23:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1801.37,411,2025-05-06 05:24:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1801.37)}]",60,25,3,1.0,2.0,-1.1300000000001091,1.0
compra,1801.7,412,2025-05-06 05:25:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1802.18,413,2025-05-06 05:26:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1802.18)}]",60,25,3,1.0,2.0,0.4800000000000182,1.0
compra,1802.56,414,2025-05-06 05:27:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1802.31,415,2025-05-06 05:28:00,desconocido,"['ADX', 'MACD_hist', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1802.31)}]",60,25,3,1.0,2.0,-0.25,1.0
compra,1801.94,416,2025-05-06 05:29:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1802.06,417,2025-05-06 05:30:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1802.06)}]",60,25,3,1.0,2.0,0.11999999999989086,1.0
compra,1801.43,418,2025-05-06 05:31:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1800.31,419,2025-05-06 05:32:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1800.31)}]",60,25,3,1.0,2.0,-1.1200000000001182,1.0
compra,1800.81,420,2025-05-06 05:33:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1801.06,421,2025-05-06 05:34:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1801.06)}]",60,25,3,1.0,2.0,0.25,1.0
compra,1801.1,422,2025-05-06 05:35:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1801.12,423,2025-05-06 05:36:00,desconocido,"['ADX', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1801.12)}]",60,25,3,1.0,2.0,0.01999999999998181,1.0
compra,1801.34,424,2025-05-06 05:37:00,desconocido,"['RSI', 'ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1801.96,425,2025-05-06 05:38:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1801.96)}]",60,25,3,1.0,2.0,0.6200000000001182,1.0
compra,1801.46,426,2025-05-06 05:39:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1802.58,427,2025-05-06 05:40:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1802.58)}]",60,25,3,1.0,2.0,1.1199999999998909,1.0
compra,1803.22,428,2025-05-06 05:41:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1803.21,429,2025-05-06 05:42:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1803.21)}]",60,25,3,1.0,2.0,-0.009999999999990905,1.0
compra,1803.15,430,2025-05-06 05:43:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1801.58,431,2025-05-06 05:44:00,desconocido,"['ADX', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1801.58)}]",60,25,3,1.0,2.0,-1.5700000000001637,1.0
compra,1802.3,432,2025-05-06 05:45:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1802.09,433,2025-05-06 05:46:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1802.09)}]",60,25,3,1.0,2.0,-0.21000000000003638,1.0
compra,1802.33,434,2025-05-06 05:47:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1801.39,435,2025-05-06 05:48:00,desconocido,"['Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1801.39)}]",60,25,3,1.0,2.0,-0.9399999999998272,1.0
compra,1800.39,438,2025-05-06 05:51:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1799.24,439,2025-05-06 05:52:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1799.24)}]",60,25,3,1.0,2.0,-1.150000000000091,1.0
compra,1799.72,440,2025-05-06 05:53:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1799.79,441,2025-05-06 05:54:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1799.79)}]",60,25,3,1.0,2.0,0.06999999999993634,1.0
compra,1800.0,443,2025-05-06 05:56:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1799.66,444,2025-05-06 05:57:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1799.66)}]",60,25,3,1.0,2.0,-0.33999999999991815,1.0
compra,1798.4,445,2025-05-06 05:58:00,desconocido,"['RSI', 'ADX', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1798.91,446,2025-05-06 05:59:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1798.91)}]",60,25,3,1.0,2.0,0.5099999999999909,1.0
compra,1800.5,447,2025-05-06 06:00:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1799.79,448,2025-05-06 06:01:00,desconocido,"['ADX', 'MACD_hist', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1799.79)}]",60,25,3,1.0,2.0,-0.7100000000000364,1.0
compra,1800.9,449,2025-05-06 06:02:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1801.2,450,2025-05-06 06:03:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1801.2)}]",60,25,3,1.0,2.0,0.2999999999999545,1.0
compra,1801.55,451,2025-05-06 06:04:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1802.96,452,2025-05-06 06:05:00,desconocido,"['RSI', 'ADX', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1802.96)}]",60,25,3,1.0,2.0,1.4100000000000819,1.0
compra,1802.95,453,2025-05-06 06:06:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1803.92,454,2025-05-06 06:07:00,desconocido,"['RSI', 'ADX', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1803.92)}]",60,25,3,1.0,2.0,0.9700000000000273,1.0
compra,1804.0,455,2025-05-06 06:08:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1803.88,456,2025-05-06 06:09:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1803.88)}]",60,25,3,1.0,2.0,-0.11999999999989086,1.0
compra,1803.87,457,2025-05-06 06:10:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1803.73,458,2025-05-06 06:11:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1803.73)}]",60,25,3,1.0,2.0,-0.13999999999987267,1.0
compra,1803.83,459,2025-05-06 06:12:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan']",40,25,3,1.0,2.0,,
venta,1803.3,460,2025-05-06 06:13:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1803.3)}]",60,25,3,1.0,2.0,-0.5299999999999727,1.0
compra,1804.38,464,2025-05-06 06:17:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1805.0,465,2025-05-06 06:18:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1805.0)}]",60,25,3,1.0,2.0,0.6199999999998909,1.0
compra,1805.2,466,2025-05-06 06:19:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1805.0,467,2025-05-06 06:20:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1805.0)}]",60,25,3,1.0,2.0,-0.20000000000004547,1.0
